collection_name	legacy_id	new_id
omics_processing_set	emsl:571001	nmdc:omprc-13-5mg3j261
biosample_set	gold:Gb0139031	nmdc:bsm-13-fss46f13
data_object_set	emsl:output_572517	nmdc:dobj-13-tnr8r676
omics_processing_set	gold:Gp0213334	nmdc:omprc-13-yv846940
data_object_set	nmdc:657cb31c86b5be51a300b9df17dabecb	nmdc:dobj-13-annrzk07
biosample_set	emsl:2f710d8a-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-g2pjd092
omics_processing_set	emsl:572511	nmdc:omprc-13-pvx2q233
omics_processing_set	emsl:570846	nmdc:omprc-13-dsva8j03
biosample_set	gold:Gb0153653	nmdc:bsm-13-7m4gmy50
omics_processing_set	emsl:572518	nmdc:omprc-13-x8nnp113
biosample_set	gold:Gb0153651	nmdc:bsm-13-44tv5m32
omics_processing_set	emsl:572507	nmdc:omprc-13-3mh8g364
data_object_set	nmdc:05377ed6e4a06aed9a3f9f1dc9d185ee	nmdc:dobj-13-13mme329
biosample_set	gold:Gb0153641	nmdc:bsm-13-3atx8142
biosample_set	gold:Gb0153623	nmdc:bsm-13-q6yr9d61
